iter	Passed	Remaining
6326	148462	86186
6327	148484	86162
6328	148507	86138
6329	148530	86114
6330	148553	86090
6331	148575	86066
6332	148598	86042
6333	148621	86019
6334	148643	85994
6335	148665	85970
6336	148693	85949
6337	148716	85925
6338	148738	85901
6339	148761	85878
6340	148783	85854
6341	148814	85834
6342	148835	85809
6343	148858	85785
6344	148880	85761
6345	148904	85738
6346	148925	85713
6347	148947	85689
6348	148969	85665
6349	148995	85643
6350	149017	85618
6351	149042	85596
6352	149064	85572
6353	149086	85547
6354	149107	85522
6355	149130	85499
6356	149154	85475
6357	149176	85451
6358	149199	85427
6359	149221	85403
6360	149243	85379
6361	149266	85355
6362	149289	85331
6363	149311	85307
6364	149334	85283
6365	149357	85259
6366	149379	85235
6367	149403	85212
6368	149425	85188
6369	149448	85164
6370	149473	85141
6371	149496	85118
6372	149521	85095
6373	149544	85071
6374	149567	85047
6375	149590	85024
6376	149612	85000
6377	149639	84978
6378	149661	84954
6379	149682	84929
6380	149705	84905
6381	149728	84882
6382	149750	84857
6383	149772	84833
6384	149796	84810
6385	149820	84787
6386	149842	84763
6387	149863	84738
6388	149884	84713
6389	149907	84689
6390	149927	84664
6391	149948	84639
6392	149972	84616
6393	149994	84591
6394	150018	84568
6395	150040	84544
6396	150061	84519
6397	150083	84495
6398	150105	84471
6399	150128	84447
6400	150150	84423
6401	150173	84399
6402	150196	84375
6403	150217	84350
6404	150239	84326
6405	150262	84303
6406	150289	84281
6407	150311	84257
6408	150339	84236
6409	150362	84212
6410	150385	84188
6411	150407	84164
6412	150429	84140
6413	150450	84115
6414	150472	84090
6415	150493	84066
6416	150517	84042
6417	150541	84019
6418	150563	83995
6419	150586	83972
6420	150609	83948
6421	150631	83924
6422	150653	83899
6423	150676	83875
6424	150699	83852
6425	150721	83827
6426	150748	83806
6427	150770	83782
6428	150793	83758
6429	150816	83734
6430	150848	83716
6431	150871	83692
6432	150893	83668
6433	150915	83644
6434	150938	83620
6435	150961	83596
6436	150984	83572
6437	151006	83548
6438	151030	83525
6439	151052	83500
6440	151074	83477
6441	151097	83452
6442	151118	83428
6443	151141	83404
6444	151163	83380
6445	151188	83357
6446	151210	83333
6447	151232	83309
6448	151255	83285
6449	151277	83261
6450	151298	83236
6451	151321	83212
6452	151345	83189
6453	151368	83165
6454	151417	83156
6455	151439	83132
6456	151462	83108
6457	151492	83088
6458	151514	83064
6459	151537	83040
6460	151567	83020
6461	151589	82996
6462	151611	82972
6463	151633	82948
6464	151655	82923
6465	151680	82901
6466	151702	82877
6467	151725	82852
6468	151746	82828
6469	151769	82804
6470	151793	82781
6471	151816	82757
6472	151838	82733
6473	151859	82709
6474	151881	82684
6475	151903	82660
6476	151926	82636
6477	151949	82612
6478	151971	82588
6479	151996	82565
6480	152018	82541
6481	152041	82517
6482	152064	82494
6483	152087	82470
6484	152109	82446
6485	152131	82422
6486	152157	82400
6487	152179	82375
6488	152202	82351
6489	152224	82328
6490	152247	82304
6491	152270	82280
6492	152293	82257
6493	152316	82233
6494	152340	82209
6495	152360	82184
6496	152383	82161
6497	152406	82137
6498	152429	82113
6499	152451	82089
6500	152475	82066
6501	152498	82042
6502	152520	82018
6503	152552	81999
6504	152577	81976
6505	152601	81953
6506	152624	81929
6507	152646	81905
6508	152668	81881
6509	152690	81857
6510	152713	81833
6511	152736	81809
6512	152760	81786
6513	152787	81764
6514	152812	81742
6515	152834	81718
6516	152857	81694
6517	152885	81673
6518	152909	81650
6519	152931	81626
6520	152954	81602
6521	152977	81578
6522	152999	81554
6523	153021	81530
6524	153043	81505
6525	153065	81481
6526	153088	81457
6527	153111	81434
6528	153134	81410
6529	153157	81386
6530	153179	81362
6531	153202	81339
6532	153225	81315
6533	153248	81291
6534	153270	81267
6535	153292	81243
6536	153315	81219
6537	153337	81195
6538	153360	81171
6539	153383	81147
6540	153405	81123
6541	153426	81099
6542	153448	81074
6543	153471	81050
6544	153495	81027
6545	153516	81003
6546	153539	80979
6547	153561	80955
6548	153585	80932
6549	153609	80908
6550	153633	80885
6551	153656	80861
6552	153678	80837
6553	153707	80817
6554	153730	80793
6555	153752	80769
6556	153775	80745
6557	153798	80721
6558	153822	80698
6559	153844	80674
6560	153865	80649
6561	153889	80626
6562	153913	80603
6563	153936	80579
6564	153959	80556
6565	153980	80531
6566	154005	80508
6567	154027	80484
6568	154050	80460
6569	154072	80436
6570	154094	80412
6571	154116	80388
6572	154139	80364
6573	154161	80340
6574	154183	80316
6575	154207	80292
6576	154236	80272
6577	154261	80249
6578	154291	80229
6579	154315	80206
6580	154338	80182
6581	154360	80158
6582	154386	80136
6583	154410	80113
6584	154432	80089
6585	154455	80065
6586	154477	80041
6587	154504	80019
6588	154527	79996
6589	154549	79971
6590	154572	79948
6591	154594	79924
6592	154619	79901
6593	154641	79877
6594	154663	79852
6595	154686	79828
6596	154710	79805
6597	154734	79782
6598	154757	79759
6599	154780	79735
6600	154805	79712
6601	154828	79689
6602	154850	79665
6603	154873	79641
6604	154895	79616
6605	154920	79594
6606	154942	79570
6607	154967	79547
6608	154989	79523
6609	155012	79499
6610	155041	79478
6611	155064	79455
6612	155087	79431
6613	155109	79407
6614	155135	79385
6615	155158	79361
6616	155180	79337
6617	155202	79313
6618	155225	79289
6619	155249	79266
6620	155272	79242
6621	155294	79218
6622	155317	79194
6623	155341	79171
6624	155363	79147
6625	155384	79122
6626	155409	79099
6627	155433	79076
6628	155456	79053
6629	155479	79029
6630	155501	79005
6631	155523	78981
6632	155549	78959
6633	155572	78935
6634	155594	78911
6635	155617	78887
6636	155639	78863
6637	155660	78838
6638	155682	78814
6639	155704	78790
6640	155734	78769
6641	155756	78746
6642	155778	78721
6643	155802	78698
6644	155826	78675
6645	155849	78651
6646	155871	78627
6647	155894	78604
6648	155917	78580
6649	155940	78556
6650	155963	78533
6651	155986	78509
6652	156008	78485
6653	156032	78461
6654	156067	78444
6655	156098	78424
6656	156120	78400
6657	156143	78376
6658	156164	78352
6659	156188	78328
6660	156211	78305
6661	156234	78281
6662	156264	78261
6663	156287	78237
6664	156314	78215
6665	156337	78192
6666	156359	78167
6667	156381	78143
6668	156405	78120
6669	156428	78097
6670	156451	78073
6671	156472	78048
6672	156497	78025
6673	156519	78001
6674	156540	77977
6675	156587	77965
6676	156609	77941
6677	156631	77916
6678	156655	77893
6679	156677	77869
6680	156700	77846
6681	156723	77822
6682	156747	77798
6683	156774	77777
6684	156797	77753
6685	156823	77731
6686	156847	77708
6687	156869	77684
6688	156891	77659
6689	156913	77635
6690	156936	77612
6691	156958	77587
6692	156983	77565
6693	157004	77540
6694	157028	77517
6695	157050	77493
6696	157073	77469
6697	157096	77446
6698	157118	77421
6699	157145	77399
6700	157167	77375
6701	157189	77351
6702	157211	77327
6703	157235	77304
6704	157256	77279
6705	157281	77256
6706	157304	77233
6707	157329	77210
6708	157352	77186
6709	157376	77163
6710	157401	77140
6711	157423	77116
6712	157445	77092
6713	157480	77075
6714	157504	77051
6715	157526	77027
6716	157548	77003
6717	157571	76979
6718	157592	76955
6719	157615	76931
6720	157636	76906
6721	157660	76883
6722	157683	76859
6723	157706	76836
6724	157729	76812
6725	157751	76788
6726	157777	76765
6727	157800	76742
6728	157824	76719
6729	157845	76694
6730	157868	76670
6731	157891	76647
6732	157913	76623
6733	157936	76599
6734	157960	76576
6735	157986	76553
6736	158007	76529
6737	158031	76506
6738	158053	76482
6739	158076	76458
6740	158099	76434
6741	158125	76412
6742	158149	76389
6743	158172	76365
6744	158193	76341
6745	158215	76317
6746	158238	76293
6747	158260	76269
6748	158284	76245
6749	158307	76221
6750	158329	76197
6751	158351	76173
6752	158375	76150
6753	158397	76126
6754	158420	76102
6755	158442	76078
6756	158463	76054
6757	158487	76030
6758	158510	76007
6759	158531	75982
6760	158554	75958
6761	158577	75935
6762	158602	75912
6763	158626	75889
6764	158648	75865
6765	158670	75840
6766	158693	75817
6767	158715	75793
6768	158737	75769
6769	158760	75745
6770	158784	75722
6771	158811	75700
6772	158834	75676
6773	158856	75652
6774	158879	75628
6775	158903	75605
6776	158926	75582
6777	158949	75558
6778	158973	75535
6779	159000	75513
6780	159022	75489
6781	159043	75464
6782	159066	75440
6783	159088	75417
6784	159111	75393
6785	159134	75369
6786	159158	75346
6787	159180	75322
6788	159203	75298
6789	159226	75275
6790	159249	75251
6791	159274	75228
6792	159320	75215
6793	159344	75192
6794	159365	75167
6795	159389	75144
6796	159417	75123
6797	159439	75099
6798	159460	75074
6799	159483	75050
6800	159515	75031
6801	159537	75007
6802	159561	74984
6803	159583	74960
6804	159605	74936
6805	159630	74913
6806	159652	74889
6807	159676	74865
6808	159698	74841
6809	159720	74817
6810	159744	74794
6811	159767	74770
6812	159791	74747
6813	159814	74724
6814	159837	74700
6815	159859	74676
6816	159881	74652
6817	159904	74628
6818	159928	74605
6819	159950	74581
6820	159972	74556
6821	159994	74532
6822	160017	74508
6823	160039	74485
6824	160063	74461
6825	160086	74438
6826	160110	74415
6827	160136	74392
6828	160160	74369
6829	160182	74345
6830	160205	74321
6831	160226	74297
6832	160248	74273
6833	160270	74248
6834	160292	74224
6835	160316	74201
6836	160339	74177
6837	160361	74153
6838	160383	74129
6839	160406	74106
6840	160430	74082
6841	160453	74058
6842	160476	74035
6843	160499	74011
6844	160524	73988
6845	160546	73964
6846	160568	73940
6847	160592	73917
6848	160621	73896
6849	160646	73873
6850	160667	73849
6851	160690	73825
6852	160712	73801
6853	160737	73778
6854	160764	73756
6855	160810	73744
6856	160833	73720
6857	160856	73696
6858	160881	73673
6859	160903	73649
6860	160931	73628
6861	160953	73604
6862	160978	73581
6863	161005	73559
6864	161028	73535
6865	161051	73512
6866	161072	73487
6867	161095	73463
6868	161116	73439
6869	161140	73416
6870	161162	73392
6871	161189	73370
6872	161211	73346
6873	161234	73322
6874	161261	73300
6875	161282	73276
6876	161303	73251
6877	161329	73229
6878	161352	73205
6879	161375	73181
6880	161397	73157
6881	161419	73133
6882	161445	73111
6883	161468	73087
6884	161493	73064
6885	161514	73040
6886	161536	73016
6887	161563	72994
6888	161587	72971
6889	161610	72947
6890	161632	72923
6891	161654	72899
6892	161676	72875
6893	161698	72851
6894	161721	72827
6895	161743	72803
6896	161768	72780
6897	161792	72757
6898	161815	72733
6899	161837	72709
6900	161862	72686
6901	161883	72662
6902	161907	72638
6903	161930	72615
6904	161952	72591
6905	161975	72567
6906	161997	72543
6907	162020	72519
6908	162042	72495
6909	162064	72471
6910	162087	72447
6911	162109	72423
6912	162131	72399
6913	162152	72375
6914	162175	72351
6915	162197	72327
6916	162220	72303
6917	162242	72279
6918	162265	72256
6919	162287	72232
6920	162312	72209
6921	162334	72185
6922	162356	72161
6923	162379	72137
6924	162402	72113
6925	162425	72090
6926	162448	72066
6927	162472	72043
6928	162494	72019
6929	162517	71995
6930	162539	71971
6931	162562	71947
6932	162584	71923
6933	162606	71899
6934	162628	71875
6935	162654	71853
6936	162680	71830
6937	162703	71807
6938	162725	71783
6939	162748	71759
6940	162779	71739
6941	162805	71717
6942	162827	71692
6943	162849	71668
6944	162870	71644
6945	162893	71620
6946	162918	71597
6947	162939	71573
6948	162962	71549
6949	162984	71525
6950	163006	71501
6951	163028	71477
6952	163052	71454
6953	163074	71430
6954	163096	71406
6955	163118	71382
6956	163141	71358
6957	163162	71333
6958	163185	71310
6959	163207	71285
6960	163230	71262
6961	163252	71238
6962	163275	71214
6963	163298	71190
6964	163320	71166
6965	163342	71142
6966	163365	71119
6967	163388	71095
6968	163411	71071
6969	163434	71048
6970	163455	71023
6971	163476	70999
6972	163499	70975
6973	163522	70951
6974	163544	70927
6975	163567	70904
6976	163590	70880
6977	163611	70856
6978	163634	70832
6979	163657	70808
6980	163679	70784
6981	163701	70760
6982	163723	70736
6983	163744	70712
6984	163766	70688
6985	163789	70664
6986	163814	70641
6987	163835	70617
6988	163859	70593
6989	163882	70570
6990	163905	70546
6991	163929	70523
6992	163952	70499
6993	163975	70476
6994	163997	70452
6995	164022	70429
6996	164044	70405
6997	164066	70381
6998	164088	70357
6999	164110	70332
7000	164132	70309
7001	164155	70285
7002	164178	70261
7003	164199	70237
7004	164222	70213
7005	164244	70189
7006	164268	70166
7007	164291	70142
7008	164314	70119
7009	164336	70095
7010	164359	70071
7011	164382	70047
7012	164407	70025
7013	164430	70001
7014	164452	69977
7015	164474	69953
7016	164496	69929
7017	164520	69905
7018	164541	69881
7019	164564	69857
7020	164586	69833
7021	164609	69810
7022	164631	69786
7023	164657	69763
7024	164681	69740
7025	164703	69716
7026	164731	69694
7027	164754	69671
7028	164777	69647
7029	164802	69624
7030	164824	69601
7031	164846	69576
7032	164868	69552
7033	164891	69529
7034	164914	69505
7035	164936	69481
7036	164959	69457
7037	164981	69433
7038	165004	69409
7039	165037	69390
7040	165059	69366
7041	165083	69343
7042	165106	69319
7043	165133	69297
7044	165155	69274
7045	165179	69250
7046	165200	69226
7047	165223	69202
7048	165246	69178
7049	165270	69155
7050	165293	69132
7051	165315	69108
7052	165338	69084
7053	165364	69061
7054	165387	69038
7055	165409	69014
7056	165439	68993
7057	165461	68969
7058	165484	68946
7059	165506	68922
7060	165528	68897
7061	165550	68874
7062	165574	68850
7063	165597	68827
7064	165619	68803
7065	165647	68781
7066	165670	68757
7067	165692	68733
7068	165715	68709
7069	165738	68686
7070	165760	68662
7071	165783	68638
7072	165805	68614
7073	165827	68590
7074	165850	68567
7075	165872	68543
7076	165894	68519
7077	165920	68496
7078	165943	68473
7079	165967	68449
7080	165991	68426
7081	166014	68403
7082	166037	68379
7083	166060	68355
7084	166101	68339
7085	166129	68318
7086	166153	68294
7087	166175	68270
7088	166199	68247
7089	166222	68223
7090	166243	68199
7091	166269	68176
7092	166292	68153
7093	166314	68129
7094	166336	68105
7095	166359	68081
7096	166381	68057
7097	166404	68033
7098	166426	68010
7099	166448	67986
7100	166471	67962
7101	166494	67938
7102	166516	67914
7103	166540	67891
7104	166561	67867
7105	166583	67843
7106	166606	67819
7107	166629	67795
7108	166653	67772
7109	166676	67748
7110	166698	67724
7111	166720	67700
7112	166746	67678
7113	166771	67655
7114	166793	67631
7115	166816	67607
7116	166838	67583
7117	166864	67561
7118	166887	67537
7119	166910	67514
7120	166935	67491
7121	166957	67467
7122	166979	67443
7123	167002	67419
7124	167023	67395
7125	167045	67371
7126	167067	67347
7127	167095	67325
7128	167117	67301
7129	167140	67278
7130	167166	67255
7131	167190	67232
7132	167212	67208
7133	167234	67184
7134	167257	67161
7135	167279	67136
7136	167302	67113
7137	167324	67089
7138	167349	67066
7139	167375	67043
7140	167398	67020
7141	167420	66996
7142	167443	66972
7143	167467	66949
7144	167489	66925
7145	167511	66901
7146	167534	66877
7147	167556	66853
7148	167579	66830
7149	167602	66806
7150	167625	66783
7151	167647	66758
7152	167671	66735
7153	167694	66712
7154	167720	66689
7155	167741	66665
7156	167763	66641
7157	167786	66617
7158	167808	66593
7159	167832	66570
7160	167854	66546
7161	167876	66522
7162	167898	66498
7163	167921	66474
7164	167943	66450
7165	167966	66427
7166	167989	66403
7167	168011	66379
7168	168033	66355
7169	168055	66331
7170	168080	66308
7171	168105	66285
7172	168128	66262
7173	168149	66237
7174	168173	66214
7175	168194	66190
7176	168218	66167
7177	168242	66143
7178	168266	66120
7179	168288	66096
7180	168310	66072
7181	168333	66049
7182	168356	66025
7183	168377	66001
7184	168406	65979
7185	168428	65955
7186	168452	65932
7187	168474	65908
7188	168496	65884
7189	168518	65860
7190	168541	65836
7191	168566	65814
7192	168589	65790
7193	168612	65766
7194	168634	65742
7195	168657	65719
7196	168681	65696
7197	168704	65672
7198	168732	65650
7199	168755	65627
7200	168778	65603
7201	168805	65581
7202	168832	65559
7203	168855	65535
7204	168878	65512
7205	168900	65488
7206	168924	65464
7207	168946	65441
7208	168970	65417
7209	168992	65393
7210	169018	65371
7211	169041	65347
7212	169064	65324
7213	169086	65300
7214	169107	65275
7215	169130	65252
7216	169153	65228
7217	169176	65204
7218	169199	65181
7219	169224	65158
7220	169246	65134
7221	169267	65110
7222	169289	65086
7223	169313	65062
7224	169335	65038
7225	169357	65014
7226	169380	64991
7227	169402	64967
7228	169426	64943
7229	169448	64920
7230	169471	64896
7231	169494	64872
7232	169516	64849
7233	169539	64825
7234	169563	64801
7235	169585	64778
7236	169608	64754
7237	169633	64731
7238	169655	64707
7239	169679	64684
7240	169701	64660
7241	169725	64637
7242	169747	64613
7243	169770	64589
7244	169794	64566
7245	169816	64542
7246	169840	64519
7247	169861	64494
7248	169882	64470
7249	169904	64446
7250	169927	64423
7251	169949	64399
7252	169974	64376
7253	169995	64351
7254	170020	64328
7255	170067	64314
7256	170089	64290
7257	170111	64266
7258	170133	64242
7259	170159	64219
7260	170182	64196
7261	170206	64172
7262	170228	64149
7263	170258	64128
7264	170280	64104
7265	170304	64080
7266	170326	64056
7267	170349	64033
7268	170370	64008
7269	170394	63985
7270	170416	63961
7271	170438	63937
7272	170460	63913
7273	170482	63889
7274	170506	63866
7275	170531	63844
7276	170554	63820
7277	170577	63796
7278	170599	63772
7279	170628	63751
7280	170653	63728
7281	170675	63704
7282	170698	63680
7283	170722	63657
7284	170749	63635
7285	170773	63612
7286	170795	63588
7287	170818	63564
7288	170841	63540
7289	170863	63517
7290	170885	63493
7291	170908	63469
7292	170931	63445
7293	170958	63423
7294	170980	63399
7295	171005	63376
7296	171027	63353
7297	171051	63329
7298	171073	63306
7299	171096	63282
7300	171117	63258
7301	171140	63234
7302	171164	63210
7303	171187	63187
7304	171210	63163
7305	171240	63142
7306	171262	63118
7307	171284	63095
7308	171306	63071
7309	171330	63047
7310	171352	63023
7311	171374	62999
7312	171396	62975
7313	171419	62952
7314	171441	62928
7315	171463	62904
7316	171485	62880
7317	171507	62856
7318	171529	62832
7319	171554	62809
7320	171576	62785
7321	171598	62761
7322	171620	62737
7323	171650	62716
7324	171672	62692
7325	171694	62668
7326	171719	62645
7327	171742	62622
7328	171766	62599
7329	171789	62575
7330	171810	62551
7331	171833	62527
7332	171856	62504
7333	171884	62482
7334	171907	62458
7335	171929	62434
7336	171953	62411
7337	171975	62387
7338	171998	62363
7339	172021	62340
7340	172043	62316
7341	172066	62292
7342	172089	62268
7343	172111	62245
7344	172134	62221
7345	172156	62197
7346	172178	62173
7347	172200	62149
7348	172222	62125
7349	172246	62102
7350	172269	62078
7351	172292	62055
7352	172314	62031
7353	172337	62007
7354	172358	61983
7355	172381	61959
7356	172404	61936
7357	172427	61912
7358	172449	61888
7359	172472	61865
7360	172494	61841
7361	172516	61817
7362	172539	61793
7363	172565	61771
7364	172588	61747
7365	172610	61723
7366	172634	61700
7367	172656	61676
7368	172679	61652
7369	172702	61629
7370	172725	61605
7371	172749	61582
7372	172774	61559
7373	172800	61536
7374	172823	61513
7375	172846	61489
7376	172868	61466
7377	172892	61442
7378	172913	61418
7379	172935	61394
7380	172959	61371
7381	172983	61347
7382	173005	61324
7383	173028	61300
7384	173050	61276
7385	173076	61253
7386	173098	61230
7387	173121	61206
7388	173143	61182
7389	173166	61158
7390	173189	61135
7391	173212	61111
7392	173234	61087
7393	173258	61064
7394	173284	61041
7395	173308	61018
7396	173329	60994
7397	173350	60970
7398	173375	60947
7399	173397	60923
7400	173419	60899
7401	173446	60877
7402	173468	60853
7403	173490	60829
7404	173516	60806
7405	173538	60782
7406	173560	60759
7407	173583	60735
7408	173607	60712
7409	173630	60688
7410	173654	60665
7411	173676	60641
7412	173698	60617
7413	173720	60593
7414	173744	60570
7415	173766	60546
7416	173802	60527
7417	173824	60503
7418	173845	60479
7419	173867	60455
7420	173891	60432
7421	173913	60408
7422	173935	60384
7423	173957	60360
7424	173980	60336
7425	174003	60312
7426	174025	60289
7427	174047	60265
7428	174070	60241
7429	174093	60218
7430	174116	60194
7431	174138	60170
7432	174160	60146
7433	174183	60123
7434	174209	60100
7435	174231	60076
7436	174254	60053
7437	174277	60029
7438	174301	60006
7439	174324	59982
7440	174346	59958
7441	174368	59934
7442	174389	59910
7443	174411	59886
7444	174433	59862
7445	174456	59839
7446	174480	59816
7447	174506	59793
7448	174531	59770
7449	174553	59746
7450	174574	59722
7451	174597	59698
7452	174620	59674
7453	174641	59650
7454	174666	59627
7455	174689	59604
7456	174712	59580
7457	174734	59556
7458	174756	59533
7459	174779	59509
7460	174801	59485
7461	174823	59461
7462	174845	59437
7463	174869	59414
7464	174893	59391
7465	174917	59367
7466	174940	59344
7467	174961	59320
7468	174984	59296
7469	175007	59272
7470	175030	59249
7471	175052	59225
7472	175075	59201
7473	175097	59178
7474	175121	59154
7475	175144	59131
7476	175166	59107
7477	175188	59083
7478	175212	59059
7479	175233	59035
7480	175255	59012
7481	175278	58988
7482	175300	58964
7483	175339	58946
7484	175368	58924
7485	175391	58901
7486	175413	58877
7487	175436	58853
7488	175458	58829
7489	175481	58806
7490	175504	58782
7491	175530	58760
7492	175552	58736
7493	175576	58712
7494	175598	58689
7495	175620	58665
7496	175641	58641
7497	175663	58616
7498	175684	58592
7499	175707	58569
7500	175729	58545
7501	175754	58522
7502	175781	58500
7503	175803	58476
7504	175826	58452
7505	175849	58428
7506	175871	58405
7507	175892	58380
7508	175913	58356
7509	175936	58333
7510	175959	58309
7511	175984	58286
7512	176007	58263
7513	176029	58239
7514	176052	58215
7515	176074	58191
7516	176096	58167
7517	176118	58144
7518	176141	58120
7519	176163	58096
7520	176185	58072
7521	176208	58048
7522	176231	58025
7523	176251	58001
7524	176274	57977
7525	176296	57953
7526	176318	57929
7527	176342	57906
7528	176364	57882
7529	176386	57858
7530	176408	57834
7531	176430	57810
7532	176452	57786
7533	176478	57764
7534	176500	57740
7535	176522	57716
7536	176546	57693
7537	176568	57669
7538	176590	57645
7539	176612	57621
7540	176634	57597
7541	176656	57573
7542	176678	57549
7543	176703	57526
7544	176725	57503
7545	176747	57479
7546	176770	57455
7547	176794	57432
7548	176816	57408
7549	176839	57384
7550	176862	57361
7551	176884	57337
7552	176906	57313
7553	176929	57290
7554	176952	57266
7555	176975	57242
7556	176998	57219
7557	177021	57195
7558	177043	57171
7559	177065	57148
7560	177087	57124
7561	177114	57101
7562	177137	57078
7563	177159	57054
7564	177183	57031
7565	177205	57007
7566	177228	56983
7567	177251	56960
7568	177275	56937
7569	177297	56913
7570	177320	56889
7571	177343	56866
7572	177366	56842
7573	177388	56818
7574	177410	56794
7575	177432	56770
7576	177454	56747
7577	177477	56723
7578	177499	56699
7579	177521	56675
7580	177544	56652
7581	177566	56628
7582	177589	56604
7583	177611	56580
7584	177633	56557
7585	177655	56533
7586	177678	56509
7587	177701	56485
7588	177723	56462
7589	177746	56438
7590	177768	56414
7591	177793	56391
7592	177815	56367
7593	177837	56344
7594	177860	56320
7595	177882	56296
7596	177905	56273
7597	177928	56249
7598	177950	56225
7599	177973	56202
7600	177996	56178
7601	178019	56154
7602	178040	56130
7603	178065	56107
7604	178090	56084
7605	178113	56061
7606	178136	56037
7607	178158	56014
7608	178180	55990
7609	178203	55966
7610	178228	55943
7611	178250	55920
7612	178273	55896
7613	178295	55872
7614	178317	55848
7615	178338	55824
7616	178361	55800
7617	178382	55776
7618	178409	55754
7619	178432	55730
7620	178457	55708
7621	178480	55684
7622	178503	55660
7623	178525	55636
7624	178547	55613
7625	178569	55589
7626	178592	55565
7627	178615	55542
7628	178636	55518
7629	178659	55494
7630	178682	55471
7631	178706	55447
7632	178727	55423
7633	178752	55400
7634	178774	55376
7635	178795	55352
7636	178818	55328
7637	178840	55305
7638	178862	55281
7639	178886	55258
7640	178907	55233
7641	178928	55209
7642	178955	55187
7643	178977	55163
7644	178999	55139
7645	179022	55116
7646	179044	55092
7647	179065	55068
7648	179088	55044
7649	179111	55021
7650	179133	54997
7651	179157	54974
7652	179180	54950
7653	179209	54928
7654	179237	54906
7655	179269	54885
7656	179294	54863
7657	179316	54839
7658	179338	54815
7659	179361	54791
7660	179385	54768
7661	179406	54744
7662	179429	54720
7663	179451	54696
7664	179473	54673
7665	179506	54652
7666	179529	54629
7667	179551	54605
7668	179574	54581
7669	179596	54557
7670	179618	54534
7671	179640	54510
7672	179662	54486
7673	179713	54471
7674	179735	54447
7675	179757	54423
7676	179781	54400
7677	179804	54376
7678	179827	54353
7679	179850	54329
7680	179873	54306
7681	179896	54282
7682	179919	54259
7683	179941	54235
7684	179964	54211
7685	179987	54188
7686	180015	54166
7687	180038	54142
7688	180059	54118
7689	180083	54095
7690	180106	54071
7691	180129	54048
7692	180150	54023
7693	180171	54000
7694	180194	53976
7695	180217	53952
7696	180241	53929
7697	180265	53906
7698	180288	53882
7699	180311	53859
7700	180334	53835
7701	180357	53812
7702	180381	53788
7703	180403	53765
7704	180428	53742
7705	180450	53718
7706	180472	53694
7707	180495	53671
7708	180518	53647
7709	180542	53624
7710	180565	53600
7711	180588	53577
7712	180611	53553
7713	180633	53529
7714	180656	53506
7715	180680	53482
7716	180702	53459
7717	180726	53435
7718	180749	53412
7719	180772	53388
7720	180794	53364
7721	180817	53341
7722	180840	53317
7723	180864	53294
7724	180886	53270
7725	180909	53247
7726	180932	53223
7727	180955	53200
7728	180980	53177
7729	181003	53153
7730	181025	53129
7731	181049	53106
7732	181072	53082
7733	181096	53059
7734	181122	53037
7735	181147	53014
7736	181169	52990
7737	181191	52966
7738	181214	52942
7739	181243	52921
7740	181266	52897
7741	181287	52873
7742	181310	52850
7743	181332	52826
7744	181354	52802
7745	181377	52778
7746	181399	52754
7747	181422	52731
7748	181444	52707
7749	181465	52683
7750	181488	52660
7751	181511	52636
7752	181533	52612
7753	181555	52588
7754	181577	52565
7755	181603	52542
7756	181626	52518
7757	181650	52495
7758	181672	52471
7759	181694	52447
7760	181717	52424
7761	181741	52401
7762	181764	52377
7763	181787	52354
7764	181811	52330
7765	181832	52306
7766	181854	52282
7767	181877	52259
7768	181899	52235
7769	181922	52212
7770	181944	52188
7771	181967	52164
7772	181989	52140
7773	182012	52117
7774	182036	52094
7775	182062	52071
7776	182084	52047
7777	182108	52024
7778	182131	52000
7779	182153	51977
7780	182175	51953
7781	182198	51929
7782	182219	51905
7783	182241	51881
7784	182271	51860
7785	182294	51836
7786	182334	51817
7787	182361	51795
7788	182407	51778
7789	182429	51754
7790	182453	51731
7791	182477	51708
7792	182516	51689
7793	182552	51669
7794	182594	51651
7795	182617	51627
7796	182639	51603
7797	182662	51580
7798	182686	51557
7799	182709	51533
7800	182731	51509
7801	182755	51486
7802	182784	51464
7803	182807	51440
7804	182830	51417
7805	182856	51394
7806	182878	51370
7807	182901	51347
7808	182923	51323
7809	182946	51299
7810	182969	51276
7811	182990	51252
7812	183015	51229
7813	183038	51205
7814	183061	51182
7815	183091	51160
7816	183114	51137
7817	183137	51113
7818	183159	51089
7819	183182	51066
7820	183205	51042
7821	183227	51018
7822	183249	50995
7823	183272	50971
7824	183295	50947
7825	183316	50923
7826	183338	50899
7827	183360	50876
7828	183383	50852
7829	183406	50829
7830	183430	50805
7831	183451	50781
7832	183475	50758
7833	183498	50734
7834	183521	50711
7835	183543	50687
7836	183575	50666
7837	183606	50645
7838	183630	50621
7839	183654	50598
7840	183677	50575
7841	183700	50551
7842	183721	50527
7843	183743	50503
7844	183766	50480
7845	183790	50456
7846	183815	50433
7847	183837	50410
7848	183861	50386
7849	183886	50363
7850	183909	50340
7851	183931	50316
7852	183953	50292
7853	184004	50276
7854	184028	50253
7855	184051	50229
7856	184074	50206
7857	184108	50185
7858	184134	50163
7859	184159	50140
7860	184192	50119
7861	184217	50096
7862	184239	50072
7863	184262	50048
7864	184284	50025
7865	184306	50001
7866	184329	49977
7867	184351	49954
7868	184374	49930
7869	184397	49906
7870	184419	49883
7871	184442	49859
7872	184464	49835
7873	184486	49811
7874	184509	49788
7875	184533	49764
7876	184555	49741
7877	184577	49717
7878	184599	49693
7879	184622	49670
